	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d
201	201	0.021822464	201	0.036356073	201	0.06499733	201	0.001095596	201	-0.001729282	201	0.184069893	201	-0.117752248	201	-0.117082865	201	-0.257476998	201	0.149368501	201	-0.063829014	201	0.133781671	201	0.205558425	201	0.092646905
202	202	0.020614257	202	0.035248857	202	0.068801578	202	-0.001735845	202	-0.001717485	202	0.188710353	202	-0.102313888	202	-0.116584636	202	-0.26572216	202	0.143816693	202	-0.066061169	202	0.132815605	202	0.20505982	202	0.09098417
203	203	0.01927605	203	0.034271641	203	0.073387826	203	-0.004958287	203	-0.001705688	203	0.192829812	203	-0.089217528	203	-0.117126407	203	-0.271755321	203	0.146201886	203	-0.068033323	203	0.131980538	203	0.204300216	203	0.089580434
204	204	0.018326843	204	0.032643425	204	0.078884074	204	-0.008180729	204	-0.001694891	204	0.197599272	204	-0.077421168	204	-0.118579178	204	-0.277789482	204	0.147936078	204	-0.069745478	204	0.132055471	204	0.206923611	204	0.088568699
205	205	0.018159636	205	0.031276208	205	0.085421322	205	-0.011272171	205	-0.001813093	205	0.201978732	205	-0.065625808	205	-0.120942949	205	-0.283302643	205	0.159818271	205	-0.070936633	205	0.132390405	205	0.210458007	205	0.087685964
206	206	0.019553429	206	0.030428992	206	0.09299957	206	-0.014234612	206	-0.002062296	206	0.204928191	206	-0.054090448	206	-0.12395772	206	-0.286994804	206	0.167927463	206	-0.071216788	206	0.132075338	206	0.211519402	206	0.086413228
207	207	0.023028222	207	0.030101776	207	0.100836818	207	-0.017196054	207	-0.002180499	207	0.206835651	207	-0.043075088	207	-0.127752491	207	-0.288734966	207	0.169011656	207	-0.070065942	207	0.131630272	207	0.207507798	207	0.084489493
208	208	0.028455015	208	0.02964456	208	0.107635066	208	-0.020548496	208	-0.002299702	208	0.20848311	208	-0.033490729	208	-0.132457262	208	-0.289304127	208	0.163459848	208	-0.066964097	208	0.131314205	208	0.200503193	208	0.081785757
209	209	0.035703807	209	0.029187343	209	0.113131314	209	-0.024420938	209	-0.002417905	209	0.20987057	209	-0.025208369	209	-0.137423033	209	-0.290134288	209	0.155436041	209	-0.062041252	209	0.130999139	209	0.192328588	209	0.078301022
210	210	0.0445126	210	0.030162127	210	0.117066562	210	-0.02907438	210	-0.002537108	210	0.21125803	210	-0.017316009	210	-0.141738804	210	-0.291354449	210	0.147543233	210	-0.055686407	210	0.130684072	210	0.186103984	210	0.074296286
211	211	0.054493393	211	0.032306911	211	0.11930981	211	-0.033466821	211	-0.002786311	211	0.213295489	211	-0.009683649	211	-0.145273575	211	-0.292313611	211	0.140430426	211	-0.048030561	211	0.130108005	211	0.183653379	211	0.070161551
212	212	0.064864186	212	0.033411695	212	0.120383058	212	-0.036429263	212	-0.002904514	212	0.215593949	212	-0.001790289	212	-0.148027346	212	-0.293012772	212	0.137740618	212	-0.038813716	212	0.129272939	212	0.180812775	212	0.066155815
213	213	0.074453979	213	0.032043478	213	0.119894306	213	-0.037568705	213	-0.002893717	213	0.217761408	213	0.008054071	213	-0.149350117	213	-0.295273933	213	0.139995811	213	-0.028165871	213	0.128176872	213	0.17628017	213	0.06280208
214	214	0.082482772	214	0.028724262	214	0.117064554	214	-0.037148147	214	-0.00301192	214	0.220189868	214	0.021020431	214	-0.148850888	214	-0.299746094	214	0.141730003	214	-0.016867025	214	0.126169806	214	0.171747566	214	0.060618344
215	215	0.088950565	215	0.023974046	215	0.111761802	215	-0.035816588	215	-0.003391123	215	0.223398328	215	0.035808791	215	-0.146270659	215	-0.303308255	215	0.141513196	215	-0.00569818	215	0.124033739	215	0.167605961	215	0.060125609
216	216	0.094117358	216	0.01779283	216	0.10515905	216	-0.03318403	216	-0.003770326	216	0.226737787	216	0.049816151	216	-0.14134943	216	-0.303097417	216	0.141685388	216	0.004559665	216	0.121896673	216	0.164114357	216	0.061975874
217	217	0.097202151	217	0.010700614	217	0.099596298	217	-0.028860472	217	-0.004018529	217	0.228905247	217	0.061091511	217	-0.133694201	217	-0.299372578	217	0.143289581	217	0.01377651	217	0.118458606	217	0.162053752	217	0.066427138
218	218	0.097164944	218	0.002957397	218	0.096895546	218	-0.022584914	218	-0.004267732	218	0.228471706	218	0.070544871	218	-0.123567972	218	-0.294607739	218	0.146845774	218	0.022212356	218	0.11332954	218	0.161555147	218	0.073221403
219	219	0.094264737	219	-0.005045819	219	0.096017794	219	-0.014618355	219	-0.004385935	219	0.225045166	219	0.080259231	219	-0.112010743	219	-0.2901039	219	0.151441966	219	0.029218201	219	0.107420473	219	0.162096543	219	0.082096667
220	220	0.08980353	220	-0.011357035	220	0.095399042	220	-0.006260797	220	-0.004505138	220	0.219016626	220	0.090753591	220	-0.100583514	220	-0.284688062	220	0.156429159	220	0.034011046	220	0.102421406	220	0.163808938	220	0.092792932
221	221	0.084692323	221	-0.013375251	221	0.094650291	221	0.001185761	221	-0.004753341	221	0.209996085	221	0.101898951	221	-0.089937285	221	-0.276280223	221	0.162066351	221	0.037373892	221	0.09794234	221	0.166692334	221	0.104400196
222	222	0.079711115	222	-0.011360468	222	0.092860539	222	0.007331319	222	-0.005002544	222	0.197592545	222	0.112523311	222	-0.080331056	222	-0.264099384	222	0.168094544	222	0.040605737	222	0.091772273	222	0.170226729	222	0.115617461
223	223	0.075899908	223	-0.007783684	223	0.090680787	223	0.012305877	223	-0.005251746	223	0.182066004	223	0.121457671	223	-0.073327827	223	-0.248926545	223	0.174121736	223	0.044358582	223	0.083260207	223	0.174281125	223	0.126183725
224	224	0.073780701	224	-0.0045979	224	0.089022035	224	0.015588436	224	-0.005499949	224	0.164198464	224	0.129090031	224	-0.070096598	224	-0.232712707	224	0.179498929	224	0.048631427	224	0.07500914	224	0.17911652	224	0.13701099
225	225	0.074914494	225	-0.002843116	225	0.088013283	225	0.015878994	225	-0.005619152	225	0.145418924	225	0.136982391	225	-0.070118369	225	-0.217669868	225	0.183835121	225	0.053945273	225	0.070140074	225	0.184081915	225	0.148358255
226	226	0.070843287	226	-0.002780333	226	0.088174531	226	0.012657552	226	-0.005737355	226	0.127551383	226	0.146956751	226	-0.07196214	226	-0.205489029	226	0.187261314	226	0.058869118	226	0.067743007	226	0.187875311	226	0.159445519
227	227	0.05662508	227	-0.004928549	227	0.088857779	227	0.00696311	227	-0.005986558	227	0.111244843	227	0.160183111	227	-0.073804911	227	-0.19604019	227	0.189515506	227	0.058067963	227	0.06469594	227	0.189458706	227	0.169230784
228	228	0.039022873	228	-0.009808765	228	0.089800027	228	0.000228669	228	-0.006235761	228	0.095849303	228	0.17601247	228	-0.073176682	228	-0.187632351	228	0.189818699	228	0.048549809	228	0.060606874	228	0.188829102	228	0.176935048
229	229	0.006459666	229	-0.016249981	229	0.091653275	229	-0.006376773	229	-0.006483964	229	0.080973762	229	0.19327283	229	-0.068904453	229	-0.179745513	229	0.187649891	229	0.029534654	229	0.056778807	229	0.185987497	229	0.182167313
230	230	-0.023761541	230	-0.021781197	230	0.094027523	230	-0.011160215	230	-0.006733167	230	0.066228222	230	0.21209319	230	-0.060470224	230	-0.172768674	230	0.183009084	230	-0.008866501	230	0.053601741	230	0.181325893	230	0.185188577
231	231	-0.023018748	231	-0.025491414	231	0.096140771	231	-0.011909657	231	-0.00698137	231	0.050311681	231	0.22258855	231	-0.057498995	231	-0.167223835	231	0.176547276	231	-0.049739656	231	0.051074674	231	0.176012288	231	0.186647842
232	232	0.000362045	232	-0.02789963	232	0.097474019	232	-0.013440098	232	-0.007230573	232	0.031923141	232	0.22384591	232	-0.063375766	232	-0.162848996	232	0.169954469	232	-0.04624681	232	0.049718608	232	0.170569684	232	0.187326106
233	233	0.007089838	233	-0.029657846	233	0.097636267	233	-0.01705254	233	-0.007479776	233	0.012493601	233	0.23369027	233	-0.082652537	233	-0.158995158	233	0.164923661	233	0.011108035	233	0.049663541	233	0.164866079	233	0.187094371
234	234	-0.005697369	234	-0.031285062	234	0.096627515	234	-0.020404982	234	-0.007727979	234	-0.00615494	234	0.25134063	234	-0.129511308	234	-0.155531319	234	0.162624854	234	0.05206988	234	0.050649475	234	0.157081474	234	0.185301635
235	235	-0.005995577	235	-0.032913279	235	0.094187763	235	-0.020244424	235	-0.007977182	235	-0.02545348	235	0.26781999	235	-0.176240079	235	-0.15232748	235	0.162278046	235	0.056473725	235	0.052805408	235	0.14734487	235	0.1825969
236	236	0.003204216	236	-0.034671495	236	0.089666011	236	-0.018912865	236	-0.008225385	236	-0.046964021	236	0.28351835	236	-0.16949685	236	-0.149383641	236	0.162190239	236	0.055412571	236	0.055743341	236	0.138519265	236	0.180023165
237	237	0.009802009	237	-0.036559711	237	0.083323259	237	-0.016150307	237	-0.008474588	237	-0.071467561	237	0.29882671	237	-0.104597621	237	-0.145919802	237	0.161582432	237	0.054741416	237	0.058550275	237	0.130864661	237	0.180962429
238	238	0.011455802	238	-0.038577927	238	0.077370507	238	-0.013257749	238	-0.008723791	238	-0.098052101	238	0.31387507	238	-0.061294392	238	-0.141154964	238	0.160064624	238	0.061746261	238	0.060837208	238	0.123469056	238	0.181380694
239	239	0.009597595	239	-0.040856143	239	0.074019755	239	-0.008933191	239	-0.008971994	239	-0.125938642	239	0.32723243	239	-0.055071163	239	-0.134829125	239	0.158415817	239	0.066280107	239	0.062994142	239	0.116855452	239	0.184401958
240	240	0.006307388	240	-0.04300436	240	0.074312003	240	-0.012675633	240	-0.009221196	240	-0.155906182	240	0.33811679	240	-0.056914934	240	-0.126812286	240	0.156898009	240	0.063266952	240	0.065541075	240	0.111802847	240	0.194578223
241	241	0.005098181	241	-0.044762576	241	0.079678251	241	-0.016679074	241	-0.009470399	241	-0.186913723	241	0.34731115	241	-0.061099705	241	-0.116582447	241	0.155770202	241	0.055439797	241	0.067827009	241	0.109222243	241	0.194736487
242	242	0.002328974	242	-0.045479792	242	0.087516499	242	-0.012614516	242	-0.009718602	242	-0.217142263	242	0.35611451	242	-0.056047476	242	-0.103361609	242	0.155682394	242	0.049955642	242	0.068942942	242	0.108722638	242	0.166531752
243	243	-0.002652233	243	-0.044505008	243	0.092231747	243	-0.007249958	243	-0.009967805	243	-0.245677803	243	0.36608887	243	-0.053077247	243	-0.08597677	243	0.155595587	243	0.047723488	243	0.068887875	243	0.109525033	243	0.113868016
244	244	-0.00620344	244	-0.042100225	244	0.092523995	244	0.0026686	244	-0.010216008	244	-0.272653344	244	0.37163923	244	-0.053749018	244	-0.063907931	244	0.154987779	244	0.044710333	244	0.067531809	244	0.111627429	244	0.117409281
245	245	-0.005199647	245	-0.038393441	245	0.089954243	245	0.006342159	245	-0.010465211	245	-0.298587884	245	0.35949559	245	-0.059755789	245	-0.038587092	245	0.155030972	245	0.038445178	245	0.064354742	245	0.113990824	245	0.153476546
246	246	-0.002504854	246	-0.033516657	246	0.086473492	246	0.002729717	246	-0.010714414	246	-0.323091425	246	0.30702095	246	-0.06784456	246	-0.011574254	246	0.156115164	246	0.029448024	246	0.060005676	246	0.11531322	246	0.14999181
247	247	-0.002803061	247	-0.027337873	247	0.08351274	247	-0.003484725	247	-0.010962617	247	-0.344991965	247	0.25935931	247	-0.075282331	247	0.015308585	247	0.157328357	247	0.022011869	247	0.056958609	247	0.115464615	247	0.148068075
248	248	-0.004792269	248	-0.01972909	248	0.081072988	248	-0.008008167	248	-0.01121182	248	-0.363510505	248	0.25111867	248	-0.083630102	248	0.040759424	248	0.157892549	248	0.018868714	248	0.058204543	248	0.114575011	248	0.162668339
249	249	-0.005740476	249	-0.011078306	249	0.078633236	249	-0.012140608	249	-0.011330023	249	-0.378646046	249	0.255109029	249	-0.093279873	249	0.064519263	249	0.157414742	249	0.018327559	249	0.065174476	249	0.112774406	249	0.172193604
250	250	-0.005517683	250	-0.002168522	250	0.075802484	250	-0.01731505	250	-0.011449226	250	-0.390269586	250	0.271328389	250	-0.103839644	250	0.087108102	250	0.155895934	250	0.017526405	250	0.076568409	250	0.110844801	250	0.168448868
251	251	-0.00373389	251	0.006482262	251	0.072451732	251	-0.021447492	251	-0.011697429	251	-0.396688126	251	0.285985749	251	-0.113099415	251	0.10930694	251	0.153337127	251	0.01555525	251	0.088483343	251	0.109304197	251	0.162623133
252	252	0.000391903	252	0.014742046	252	0.06897098	252	-0.021676934	252	-0.011946632	252	-0.398553667	252	0.292577109	252	-0.118065186	252	0.131505779	252	0.149737319	252	0.013453095	252	0.095974276	252	0.107113592	252	0.158097397
253	253	0.006339696	253	0.021830829	253	0.065881228	253	-0.019825376	253	-0.012195835	253	-0.396775207	253	0.299949469	253	-0.119257957	253	0.153704618	253	0.145877512	253	0.012000941	253	0.09696021	253	0.103361988	253	0.156954662
254	254	0.013197489	254	0.026317613	254	0.063050476	254	-0.019013817	254	-0.012444038	254	-0.391094748	254	0.307581829	254	-0.120059728	254	0.175382457	254	0.143317704	254	0.011330786	254	0.092871143	254	0.098829383	254	0.158283927
255	255	0.020835282	255	0.027162397	255	0.060480724	255	-0.019243259	255	-0.012693241	255	-0.384243288	255	0.315084189	255	-0.122813499	255	0.195760295	255	0.142710897	255	0.010789631	255	0.086701077	255	0.095207779	255	0.157401191
256	256	0.028734075	256	0.024363181	256	0.058040972	256	-0.019082701	256	-0.012942444	256	-0.378301828	256	0.320635549	256	-0.12725927	256	0.214576134	256	0.14418409	256	0.009988476	256	0.08170301	256	0.093928174	256	0.153136456
257	257	0.036893868	257	0.018831964	257	0.05495022	257	-0.017361143	257	-0.013190647	257	-0.372751369	257	0.320591909	257	-0.131314041	257	0.232870973	257	0.147090282	257	0.009057322	257	0.079435944	257	0.09642157	257	0.15069272
258	258	0.044141661	258	0.012130748	258	0.050818468	258	-0.013427584	258	-0.013439849	258	-0.367200909	258	0.314563269	258	-0.134067812	258	0.251036812	258	0.149214475	258	0.007476167	258	0.079770877	258	0.103207965	258	0.152281985
259	259	0.049438454	259	0.006599532	259	0.046166716	259	-0.008063026	259	-0.013688052	259	-0.36256145	259	0.310876629	259	-0.136691583	259	0.26399865	259	0.148866667	259	0.005114012	259	0.08114681	259	0.11168636	259	0.155042249
260	260	0.053434247	260	0.004060316	260	0.041775964	260	-0.001917468	260	-0.013937255	260	-0.35922199	260	0.312133989	260	-0.139836354	260	0.260306489	260	0.14617786	260	0.002490857	260	0.082392744	260	0.118602756	260	0.157802514
261	261	0.056519039	261	0.004775099	261	0.038685212	261	0.00500909	261	-0.014186458	261	-0.35653353	261	0.310268349	261	-0.143111125	261	0.226430328	261	0.142578052	261	-0.000261297	261	0.083898677	261	0.122397151	261	0.161083778
262	262	0.058692832	262	0.003406883	262	0.03767646	262	0.012454649	262	-0.014434661	262	-0.354626071	262	0.308013709	262	-0.145994896	262	0.213892167	262	0.139498245	262	-0.003144452	262	0.085665611	262	0.123719547	262	0.166446043
263	263	0.059956625	263	-0.002644333	263	0.038358708	263	0.019381207	263	-0.014683864	263	-0.352457611	263	0.308230069	263	-0.148748667	263	0.246238006	263	0.137329437	263	-0.006286607	263	0.087171544	263	0.124781942	263	0.173890307
264	264	0.060439418	264	-0.010256549	264	0.040602956	264	0.024875765	264	-0.015063067	264	-0.345866152	264	0.307405429	264	-0.152283438	264	0.277413844	264	0.13542063	264	-0.010990761	264	0.088417478	264	0.126364338	264	0.182245572
265	265	0.060011211	265	-0.016698765	265	0.044668204	265	0.028549323	265	-0.01557127	265	-0.334330692	265	0.304499789	265	-0.156598209	265	0.306638683	265	0.132861822	265	-0.018296916	265	0.088752411	265	0.127816733	265	0.190989837
266	266	0.058543004	266	-0.020537982	266	0.050554452	266	0.030400881	266	-0.016080473	266	-0.320584232	266	0.299122149	266	-0.16130398	266	0.314135522	266	0.129522015	266	-0.027034071	266	0.088047344	266	0.128618129	266	0.199865101
267	267	0.056943797	267	-0.018133198	267	0.0581327	267	0.03134244	267	-0.016589676	267	-0.318415773	267	0.292312509	267	-0.165879751	267	0.304068361	267	0.125792207	267	-0.034731226	267	0.088122278	267	0.129029524	267	0.208871366
268	268	0.05664659	268	-0.007401414	268	0.067011948	268	0.032023998	268	-0.017098879	268	-0.339536313	268	0.285893869	268	-0.170194522	268	0.299726199	268	0.1216714	268	-0.04099638	268	0.090409211	268	0.129311919	268	0.21735563
269	269	0.056999383	269	0.00346037	269	0.076541196	269	0.031923556	269	-0.017478082	269	-0.320324854	269	0.281687229	269	-0.175030293	269	0.292391038	269	0.116770592	269	-0.047391535	269	0.095428145	269	0.129332315	269	0.224539895
270	270	0.056571176	270	-0.004281847	270	0.085940444	270	0.030653114	270	-0.017726285	270	-0.250633394	270	0.280472588	270	-0.180907064	270	0.287528877	270	0.110568785	270	-0.05456769	270	0.103049078	270	0.12922371	270	0.229902159
271	271	0.056012969	271	-0.006040063	271	0.094559693	271	0.028862673	271	-0.018105488	271	-0.213337934	271	0.282249948	271	-0.188344835	271	0.287999716	271	0.103065977	271	-0.061353844	271	0.112491012	271	0.128595106	271	0.233963424
272	272	0.055845762	272	0.004041721	272	0.102006941	272	0.027202231	272	-0.018614691	272	-0.215072475	272	0.288451308	272	-0.197343606	272	0.291463555	272	0.09491217	272	-0.065536999	272	0.122713945	272	0.127575501	272	0.237114688
273	273	0.055157555	273	0.012171505	273	0.107894189	273	0.025280789	273	-0.019253894	273	-0.213555015	273	0.294782668	273	-0.206862377	273	0.295578393	273	0.086498362	273	-0.065948154	273	0.132936879	273	0.126555897	273	0.240134953
274	274	0.054209347	274	0.023814288	274	0.111698437	274	0.023620347	274	-0.019893097	274	-0.206573555	274	0.299943028	274	-0.214951148	274	0.297350232	274	0.077824555	274	-0.064277309	274	0.143940812	274	0.124755292	274	0.242635218
275	275	0.05430214	275	0.025959072	275	0.112771685	275	0.022869906	275	-0.0204013	275	-0.198290096	275	0.306795388	275	-0.221477919	275	0.295610071	275	0.069020747	275	-0.063647463	275	0.156765745	275	0.121653687	275	0.243053482
276	276	0.055955933	276	0.021598856	276	0.110591933	276	0.022510464	276	-0.020910502	276	-0.187665636	276	0.313776748	276	-0.22865569	276	0.29347991	276	0.05995594	276	-0.064317618	276	0.170761679	276	0.117772083	276	0.241650747
277	277	0.059040726	277	0.01489664	277	0.105940181	277	0.022801022	277	-0.021419705	277	-0.184197177	277	0.320629108	277	-0.236873461	277	0.291999748	277	0.050371133	277	-0.064207773	277	0.184237612	277	0.113890478	277	0.240118011
278	278	0.063296519	278	0.008325424	278	0.100247429	278	0.02309158	278	-0.021928908	278	-0.186322717	278	0.326439468	278	-0.243791232	278	0.289868587	278	0.040006325	278	-0.062536927	278	0.196021546	278	0.111179874	278	0.240276276
279	279	0.068203312	279	0.000842207	279	0.093644677	279	0.022471138	279	-0.022438111	279	-0.190529257	279	0.329388828	279	-0.248106003	279	0.286437426	279	0.030291518	279	-0.060476082	279	0.207025479	279	0.110420269	279	0.24199554
280	280	0.072849105	280	-0.006770009	280	0.086130925	280	0.021851697	280	-0.022946314	280	-0.194866798	280	0.330125188	280	-0.250859774	280	0.282615265	280	0.02213771	280	-0.058935237	280	0.218289413	280	0.110961665	280	0.242804805
281	281	0.076714898	281	-0.009048225	281	0.078486173	281	0.021882255	281	-0.023585517	281	-0.198943338	281	0.328780548	281	-0.253614545	281	0.278923103	281	0.014113903	281	-0.057784392	281	0.229033346	281	0.11215406	281	0.241402069
282	282	0.079278691	282	-0.007033441	282	0.071623421	282	0.022562813	282	-0.02422472	282	-0.200808879	282	0.324833908	282	-0.257279316	282	0.275361942	282	0.006481095	282	-0.057154546	282	0.237434279	282	0.113736456	282	0.240259334
283	283	0.079631484	283	-0.005538658	283	0.066580669	283	0.024024371	283	-0.024733923	283	-0.201503419	283	0.318935268	283	-0.261854087	283	0.272189781	283	0.000669288	283	-0.057174701	283	0.242193213	283	0.115708851	283	0.241848598
284	284	0.077382277	284	-0.004824874	284	0.061278917	284	0.02535593	284	-0.025243126	284	-0.201676959	284	0.312386628	284	-0.266559858	284	0.26940862	284	-0.00149952	284	-0.057845856	284	0.243049146	284	0.118593246	284	0.244868863
285	285	0.07279107	285	-0.00268009	285	0.053895165	285	0.025126488	285	-0.025752329	285	-0.2004195	285	0.305967988	285	-0.269834629	285	0.266757459	285	0.000755673	285	-0.059167011	285	0.24117208	285	0.123167642	285	0.246328128
286	286	0.066508863	286	0.001416694	286	0.041957413	286	0.024637046	286	-0.026130532	286	-0.19760104	286	0.297988348	286	-0.2706364	286	0.264367297	286	0.005872865	286	-0.061529165	286	0.239686013	286	0.129824037	286	0.245315392
287	287	0.059445655	287	0.006684477	287	0.014147661	287	0.026098604	287	-0.026379735	287	-0.193091581	287	0.288836708	287	-0.269617171	287	0.262366136	287	0.012160058	287	-0.06584332	287	0.241322947	287	0.138432433	287	0.243132657
288	288	0.052772448	288	0.012342261	288	0.002729909	288	0.028601163	288	-0.026628938	288	-0.186630121	288	0.281117068	288	-0.268207942	288	0.260755975	288	0.01935925	288	-0.071848475	288	0.23879588	288	0.148471828	288	0.241078921
289	289	0.046490241	289	0.018260045	289	0.033987157	289	0.029802721	289	-0.026877141	289	-0.178216661	289	0.275869428	289	-0.267058713	289	0.259535814	289	0.028248443	289	-0.076552629	289	0.226250814	289	0.158641224	289	0.239806186
290	290	0.040208034	290	0.024438829	290	0.057958405	290	0.028662279	290	-0.027126344	290	-0.168633202	290	0.271141788	290	-0.265779484	290	0.258706652	290	0.038439635	290	-0.076442784	290	0.203687747	290	0.167509619	290	0.24061445
291	291	0.035746827	291	0.030877613	291	0.051094653	291	0.025309837	291	-0.027375547	291	-0.158528742	291	0.264853147	291	-0.263980255	291	0.258007491	291	0.047849828	291	-0.071909939	291	0.17162668	291	0.173385015	291	0.243505715
